LSOA21CD,LSOA21NM,borough,inner_outer,population,charger_count,chargers_per_10k,pct_car_owning_households,pct_flats_apartments,imd_decile,priority_score
E01001206,Ealing 018C,Ealing,Outer,1632.0,0.0,0.0,54.06871609403255,86.41304347826086,1,67.2
E01033939,Brent 027I,Brent,Outer,2296.0,2.0,8.710801393728223,59.67336683417085,98.86934673366834,4,67.2
E01001516,Enfield 005D,Enfield,Outer,2142.0,0.0,0.0,75.63527653213752,19.374068554396423,3,67.18
E01000193,Barnet 018B,Barnet,Outer,1974.0,0.0,0.0,66.24472573839662,46.69479606188467,3,67.12
E01034038,Hounslow 017F,Hounslow,Outer,1802.0,0.0,0.0,56.30712979890311,83.02919708029196,3,67.11
E01003111,Lambeth 002D,Lambeth,Inner,1997.0,0.0,0.0,30.34825870646766,97.63387297633874,3,67.1
E01000198,Barnet 025A,Barnet,Outer,2161.0,0.0,0.0,84.33889602053915,44.1025641025641,6,67.1
E01001109,Croydon 013B,Croydon,Outer,2354.0,0.0,0.0,50.467289719626166,55.65939771547248,3,67.06
E01002045,Haringey 026B,Haringey,Inner,2039.0,0.0,0.0,39.63636363636363,67.06875753920386,2,67.05
E01003708,Redbridge 008B,Redbridge,Outer,1997.0,0.0,0.0,69.18990703851262,55.68783068783068,4,67.04
E01002485,Hillingdon 002F,Hillingdon,Outer,2072.0,0.0,0.0,72.84688995215312,57.535885167464116,5,67.03
E01002638,Hounslow 005D,Hounslow,Outer,2202.0,2.0,9.08265213442325,75.32467532467533,42.55663430420712,2,67.0
E01002767,Islington 011D,Islington,Inner,2219.0,0.0,0.0,29.5864262990456,89.21775898520085,3,67.0
E01003489,Newham 019B,Newham,Inner,3291.0,0.0,0.0,43.25726141078838,76.92307692307693,4,66.98
E01035664,Tower Hamlets 006E,Tower Hamlets,Inner,2595.0,0.0,0.0,37.03703703703704,72.17705510388437,3,66.92
E01001092,Croydon 037B,Croydon,Outer,2037.0,0.0,0.0,80.0,45.72649572649573,5,66.9
E01000032,Barking and Dagenham 002B,Barking and Dagenham,Outer,2062.0,0.0,0.0,67.63485477178423,36.288088642659275,3,66.89
E01003598,Newham 021A,Newham,Inner,1830.0,0.0,0.0,49.453978159126365,73.32293291731669,2,66.87
E01004268,Tower Hamlets 012E,Tower Hamlets,Inner,1792.0,0.0,0.0,31.095890410958905,99.31600547195623,2,66.87
E01001004,Croydon 015A,Croydon,Outer,2196.0,0.0,0.0,64.27656850192062,36.875800256081945,3,66.87
E01001317,Ealing 003C,Ealing,Outer,2151.0,1.0,4.6490004649000465,74.03846153846155,44.70426409903714,3,66.86
E01000478,Brent 029D,Brent,Outer,2562.0,0.0,0.0,55.865921787709496,42.09790209790209,3,66.84
E01000192,Barnet 018A,Barnet,Outer,2045.0,0.0,0.0,69.01408450704226,51.205673758865245,4,66.83
E01002774,Islington 004E,Islington,Inner,2149.0,0.0,0.0,33.33333333333333,86.38132295719845,3,66.78
E01004645,Wandsworth 016E,Wandsworth,Inner,2103.0,1.0,4.755111745126011,49.63235294117647,94.6078431372549,3,66.78
E01003304,Lewisham 039D,Lewisham,Inner,2231.0,0.0,0.0,31.273062730627306,85.96491228070175,3,66.77
E01033150,Enfield 003G,Enfield,Outer,1689.0,0.0,0.0,61.23076923076923,73.8863287250384,2,66.76
E01001436,Enfield 007D,Enfield,Outer,1968.0,0.0,0.0,73.57910906298002,15.846153846153847,2,66.75
E01000251,Barnet 002D,Barnet,Outer,2233.0,1.0,4.478280340349306,65.02835538752363,74.29111531190927,4,66.73
E01002280,Havering 004A,Havering,Outer,1869.0,0.0,0.0,65.76576576576578,38.94736842105263,2,66.66
E01000954,Camden 022C,Camden,Inner,1828.0,0.0,0.0,27.11864406779661,98.61325115562404,2,66.66
E01001260,Ealing 012B,Ealing,Outer,2125.0,0.0,0.0,71.22093023255815,41.76300578034682,4,66.63
E01001294,Ealing 017A,Ealing,Outer,2076.0,0.0,0.0,79.43760984182776,13.684210526315791,3,66.63
E01002227,Harrow 003A,Harrow,Outer,2257.0,0.0,0.0,70.3076923076923,22.76923076923077,3,66.62
E01003578,Newham 003A,Newham,Inner,1987.0,0.0,0.0,49.831649831649834,43.58108108108108,1,66.54
E01002310,Havering 006B,Havering,Outer,1949.0,0.0,0.0,65.38461538461539,31.506849315068493,2,66.54
E01002530,Hillingdon 029D,Hillingdon,Outer,1792.0,0.0,0.0,71.35922330097088,37.27714748784441,2,66.51
E01034471,Barking and Dagenham 008G,Barking and Dagenham,Outer,2607.0,1.0,3.8358266206367473,65.66970091027308,50.129533678756474,3,66.49
E01002520,Hillingdon 016B,Hillingdon,Outer,2050.0,1.0,4.878048780487805,73.9795918367347,46.61558109833972,3,66.49
E01032566,Bexley 029D,Bexley,Outer,1934.0,0.0,0.0,71.54255319148936,37.101063829787236,3,66.49
E01001504,Enfield 012B,Enfield,Outer,2117.0,0.0,0.0,75.0445632798574,17.857142857142858,3,66.48
E01003751,Redbridge 020A,Redbridge,Outer,2195.0,0.0,0.0,75.48579970104635,29.64071856287425,4,66.47
E01002392,Hillingdon 020A,Hillingdon,Outer,1756.0,0.0,0.0,70.86743044189852,43.41463414634146,2,66.47
E01002185,Harrow 009A,Harrow,Outer,1818.0,0.0,0.0,74.80680061823803,43.343653250774,3,66.46
E01003566,Newham 014D,Newham,Inner,1954.0,0.0,0.0,46.99248120300752,60.64030131826742,2,66.45
E01001728,Hackney 029B,Hackney,Inner,2039.0,1.0,4.904364884747425,45.06802721088435,86.92699490662139,1,66.44
E01002375,Havering 028E,Havering,Outer,1942.0,0.0,0.0,73.19884726224784,32.850940665701884,3,66.43
E01002325,Havering 011C,Havering,Outer,2215.0,0.0,0.0,70.67307692307693,37.64988009592326,4,66.4
E01000067,Barking and Dagenham 011B,Barking and Dagenham,Outer,2235.0,0.0,0.0,73.74810318664643,31.164901664145233,4,66.39
E01002236,Harrow 011E,Harrow,Outer,2340.0,0.0,0.0,66.40316205533597,42.29249011857708,4,66.36
E01003534,Newham 010E,Newham,Inner,2402.0,0.0,0.0,53.80952380952381,28.888888888888886,2,66.34
E01000385,Bexley 028C,Bexley,Outer,2053.0,1.0,4.870920603994155,75.69974554707379,41.146496815286625,3,66.27
E01034208,Newham 034J,Newham,Inner,1865.0,0.0,0.0,44.51127819548872,72.4812030075188,2,66.27
E01001471,Enfield 010C,Enfield,Outer,1935.0,0.0,0.0,74.35367114788004,73.62978283350569,6,66.26
E01000052,Barking and Dagenham 019D,Barking and Dagenham,Outer,2468.0,0.0,0.0,59.47302383939774,18.9937106918239,2,66.26
E01002628,Hounslow 011D,Hounslow,Outer,2193.0,0.0,0.0,78.25421133231241,24.233128834355828,4,66.23
E01000112,Barking and Dagenham 002E,Barking and Dagenham,Outer,2053.0,0.0,0.0,69.85714285714286,45.857142857142854,4,66.18
E01000015,Barking and Dagenham 009A,Barking and Dagenham,Outer,2350.0,0.0,0.0,63.11377245508982,30.898203592814372,3,66.18
E01003574,Newham 017D,Newham,Inner,2627.0,0.0,0.0,52.00517464424321,44.372574385511,3,66.17
E01002528,Hillingdon 028D,Hillingdon,Outer,1869.0,0.0,0.0,81.03448275862068,9.844559585492227,2,66.17
E01002677,Hounslow 015E,Hounslow,Outer,2074.0,0.0,0.0,64.76190476190476,68.57825567502987,5,66.16
E01000710,Bromley 006B,Bromley,Outer,2412.0,0.0,0.0,72.36614853195165,80.25862068965517,9,66.1
E01003516,Newham 032C,Newham,Inner,1878.0,0.0,0.0,53.60983102918587,54.78395061728395,2,66.07
E01003633,Newham 020C,Newham,Inner,1837.0,0.0,0.0,43.35766423357664,76.78832116788321,2,66.06
E01002397,Hillingdon 021C,Hillingdon,Outer,2042.0,1.0,4.897159647404505,72.22222222222221,38.128249566724435,2,66.04
E01001448,Enfield 003D,Enfield,Outer,2000.0,0.0,0.0,63.96396396396396,27.627627627627625,2,66.03
E01035684,Tower Hamlets 020E,Tower Hamlets,Inner,1739.0,0.0,0.0,44.26877470355731,88.38582677165354,2,66.03
E01003162,Lambeth 022E,Lambeth,Inner,1842.0,0.0,0.0,37.096774193548384,97.71197846567968,3,66.01
E01001712,Greenwich 042A,Greenwich,Outer,2104.0,1.0,4.752851711026616,42.37102085620197,86.63745892661555,2,66.01
E01001760,Hackney 017C,Hackney,Inner,1994.0,0.0,0.0,26.887871853546912,81.83908045977012,2,66.0
E01001339,Ealing 029F,Ealing,Outer,2244.0,1.0,4.456327985739751,74.0,36.80456490727532,3,65.97
E01003533,Newham 011A,Newham,Inner,2394.0,0.0,0.0,59.57820738137083,33.97548161120841,3,65.95
E01032785,Tower Hamlets 010E,Tower Hamlets,Inner,2657.0,0.0,0.0,32.8125,98.53372434017595,5,65.94
E01001552,Enfield 001D,Enfield,Outer,1950.0,0.0,0.0,75.83081570996978,24.8868778280543,3,65.93
E01000976,Croydon 022B,Croydon,Outer,2143.0,0.0,0.0,48.1651376146789,43.184421534937,2,65.88
E01002614,Hounslow 027D,Hounslow,Outer,2159.0,0.0,0.0,74.72527472527473,43.41463414634146,5,65.87
E01034149,Croydon 046C,Croydon,Outer,2384.0,1.0,4.194630872483222,41.3003663003663,91.01741521539871,3,65.84
E01000575,Brent 007D,Brent,Outer,2127.0,0.0,0.0,67.92738275340393,43.920972644376896,4,65.84
E01002038,Haringey 037B,Haringey,Inner,1800.0,0.0,0.0,35.252808988764045,82.02247191011236,1,65.82
E01034036,Hounslow 015F,Hounslow,Outer,1971.0,0.0,0.0,33.03834808259587,91.899852724595,3,65.82
E01001646,Greenwich 019A,Greenwich,Outer,2939.0,1.0,3.402517863218782,60.83112290008842,66.46017699115045,4,65.82
E01002232,Harrow 011A,Harrow,Outer,2114.0,0.0,0.0,70.27027027027027,39.701897018970186,4,65.81
E01002128,Harrow 020A,Harrow,Outer,2176.0,0.0,0.0,51.61691542288557,69.5273631840796,4,65.81
E01003567,Newham 007D,Newham,Inner,2043.0,0.0,0.0,47.928994082840234,48.22134387351779,2,65.8
E01003630,Newham 021C,Newham,Inner,1916.0,0.0,0.0,42.92035398230089,66.3250366032211,2,65.79
E01001210,Ealing 016A,Ealing,Outer,1878.0,1.0,5.324813631522897,52.722443559096945,77.83641160949868,1,65.79
E01001505,Enfield 012C,Enfield,Outer,1955.0,0.0,0.0,69.34673366834171,19.966442953020135,2,65.77
E01000264,Barnet 016D,Barnet,Outer,1851.0,0.0,0.0,72.58741258741259,57.262569832402235,4,65.77
E01003521,Newham 018B,Newham,Inner,2273.0,0.0,0.0,42.28395061728395,45.91679506933744,2,65.77
E01001263,Ealing 010D,Ealing,Outer,1939.0,2.0,10.31459515214028,69.15760869565217,63.079019073569484,2,65.76
E01003571,Newham 008D,Newham,Inner,2235.0,0.0,0.0,54.81099656357389,28.1786941580756,2,65.76
E01001995,Haringey 017D,Haringey,Inner,2603.0,0.0,0.0,70.38216560509554,27.919320594479828,4,65.74
E01003715,Redbridge 034C,Redbridge,Outer,2187.0,0.0,0.0,73.3226837060703,30.191693290734822,4,65.72
E01001978,Haringey 011C,Haringey,Inner,1870.0,0.0,0.0,34.69387755102041,73.81864623243933,1,65.71
E01003565,Newham 014C,Newham,Inner,2158.0,0.0,0.0,52.81553398058253,33.78640776699029,2,65.7
E01001477,Enfield 018B,Enfield,Outer,1994.0,0.0,0.0,71.73202614379085,12.131147540983607,2,65.7
E01002055,Haringey 029D,Haringey,Inner,2045.0,0.0,0.0,52.98804780876494,29.563492063492063,1,65.68
E01002560,Hounslow 023D,Hounslow,Outer,2034.0,0.0,0.0,73.22239031770046,22.054380664652566,3,65.68
E01001269,Ealing 001A,Ealing,Outer,2483.0,0.0,0.0,71.73366834170855,39.19597989949749,5,65.66
E01002411,Hillingdon 022A,Hillingdon,Outer,2237.0,0.0,0.0,78.26086956521739,32.53521126760563,5,65.65
E01001090,Croydon 004D,Croydon,Outer,2283.0,0.0,0.0,61.17381489841986,49.493813273340834,4,65.64
E01002551,Hillingdon 025C,Hillingdon,Outer,2085.0,0.0,0.0,78.68613138686132,25.072886297376094,4,65.63
E01000099,Barking and Dagenham 023E,Barking and Dagenham,Outer,2766.0,0.0,0.0,75.2676659528908,16.898395721925134,4,65.63
E01002601,Hounslow 027B,Hounslow,Outer,1869.0,0.0,0.0,80.18018018018019,39.54887218045113,4,65.6
E01004302,Tower Hamlets 025C,Tower Hamlets,Inner,1712.0,0.0,0.0,31.464737793851715,96.3963963963964,1,65.58
E01001371,Ealing 044B,Ealing,Outer,2287.0,1.0,4.3725404459991255,65.53398058252428,39.19354838709677,2,65.57
E01004303,Tower Hamlets 025D,Tower Hamlets,Inner,2906.0,1.0,3.4411562284927735,39.48412698412698,89.86083499005964,3,65.57
E01004222,Tower Hamlets 001A,Tower Hamlets,Inner,2818.0,1.0,3.5486160397444997,38.48214285714286,74.28571428571429,2,65.56
E01001786,Hackney 013A,Hackney,Inner,2170.0,1.0,4.6082949308755765,37.173396674584325,93.11163895486936,2,65.56
E01001515,Enfield 015E,Enfield,Outer,2007.0,2.0,9.965122072745391,60.3494623655914,75.16778523489933,2,65.55
E01000093,Barking and Dagenham 022B,Barking and Dagenham,Outer,1793.0,0.0,0.0,53.765060240963855,63.26836581709146,2,65.54
E01002487,Hillingdon 028B,Hillingdon,Outer,1960.0,0.0,0.0,74.76038338658148,24.165341812400637,3,65.53
E01002229,Harrow 003C,Harrow,Outer,1827.0,0.0,0.0,78.55227882037534,46.97986577181208,4,65.52
E01001698,Greenwich 015A,Greenwich,Outer,1969.0,0.0,0.0,50.99601593625498,64.45623342175067,3,65.52
E01001547,Enfield 002C,Enfield,Outer,2108.0,1.0,4.743833017077799,73.16735822959889,25.482093663911847,2,65.51
E01001975,Haringey 001D,Haringey,Inner,1848.0,0.0,0.0,48.09348093480935,81.57248157248156,3,65.49
E01000223,Barnet 039C,Barnet,Outer,2091.0,1.0,4.782400765184122,61.93029490616622,49.39759036144578,2,65.48
E01000130,Barnet 021A,Barnet,Outer,1929.0,0.0,0.0,68.69300911854104,37.68996960486322,3,65.48
E01000028,Barking and Dagenham 001B,Barking and Dagenham,Outer,1816.0,0.0,0.0,59.967845659163984,49.354838709677416,2,65.47
E01001244,Ealing 024E,Ealing,Outer,2862.0,1.0,3.4940600978336827,43.00429184549356,94.6199829205807,4,65.47
E01004283,Tower Hamlets 016A,Tower Hamlets,Inner,2336.0,1.0,4.280821917808219,39.91825613079019,84.91847826086956,2,65.45
E01004538,Wandsworth 007C,Wandsworth,Inner,2498.0,0.0,0.0,41.62062615101289,88.20276497695852,5,65.45
E01000196,Barnet 028A,Barnet,Outer,2137.0,1.0,4.679457182966776,52.65567765567766,91.38405132905592,4,65.44
E01002637,Hounslow 005C,Hounslow,Outer,1894.0,1.0,5.279831045406547,68.29268292682927,55.700325732899024,2,65.42
E01003739,Redbridge 031C,Redbridge,Outer,2343.0,0.0,0.0,79.01785714285714,14.583333333333334,4,65.38
E01000604,Brent 021E,Brent,Outer,1705.0,0.0,0.0,64.13255360623782,48.4375,1,65.34
E01001758,Hackney 016D,Hackney,Inner,2634.0,1.0,3.796507213363705,26.734505087881594,95.74861367837339,2,65.33
E01033727,Greenwich 035B,Greenwich,Outer,2739.0,0.0,0.0,43.99585921325052,82.00620475698035,5,65.33
E01000027,Barking and Dagenham 001A,Barking and Dagenham,Outer,2081.0,0.0,0.0,69.33534743202418,24.73604826546003,3,65.33
E01001362,Ealing 026C,Ealing,Outer,2868.0,1.0,3.486750348675035,57.68156424581006,43.435754189944134,2,65.31
E01000154,Barnet 026E,Barnet,Outer,1846.0,0.0,0.0,56.15275813295615,67.2316384180791,3,65.28
E01002593,Hounslow 024B,Hounslow,Outer,2977.0,1.0,3.3590863285186425,72.63610315186246,27.83357245337159,3,65.27
E01004086,Sutton 019B,Sutton,Outer,2017.0,0.0,0.0,82.78236914600551,44.36813186813187,6,65.25
E01004169,Sutton 004C,Sutton,Outer,1809.0,0.0,0.0,76.46219686162625,65.47788873038516,5,65.25
E01000718,Bromley 006E,Bromley,Outer,2072.0,0.0,0.0,64.97844827586206,63.685344827586206,5,65.24
E01001765,Hackney 010B,Hackney,Inner,1841.0,0.0,0.0,39.11882510013351,77.33333333333333,2,65.22
E01003718,Redbridge 034E,Redbridge,Outer,2066.0,0.0,0.0,63.41463414634146,52.286585365853654,4,65.22
E01001603,Greenwich 031D,Greenwich,Outer,1745.0,0.0,0.0,61.99460916442049,55.06072874493927,2,65.19
E01000309,Barnet 031D,Barnet,Outer,2094.0,0.0,0.0,70.38081805359661,50.56657223796034,5,65.16
E01034600,Harrow 027F,Harrow,Outer,1991.0,1.0,5.022601707684581,53.61077111383109,85.8017135862913,3,65.16
E01003703,Redbridge 006F,Redbridge,Outer,2609.0,0.0,0.0,85.80183861082737,31.083844580777097,7,65.16
E01003539,Newham 029B,Newham,Inner,2498.0,0.0,0.0,62.73115220483641,24.324324324324326,3,65.15
E01002284,Havering 004C,Havering,Outer,2145.0,0.0,0.0,72.52604166666666,14.954486345903772,3,65.12
E01000020,Barking and Dagenham 023B,Barking and Dagenham,Outer,2196.0,0.0,0.0,70.63253012048193,16.114457831325304,3,65.12
E01033589,Redbridge 039B,Redbridge,Outer,1927.0,0.0,0.0,32.28228228228228,93.24324324324324,3,65.1
E01001426,Enfield 030B,Enfield,Outer,1800.0,0.0,0.0,58.7378640776699,42.16478190630048,1,65.1
E01003045,Lambeth 011A,Lambeth,Inner,1985.0,0.0,0.0,39.942938659058484,77.28571428571429,3,65.09
E01001038,Croydon 029C,Croydon,Outer,1898.0,0.0,0.0,61.74920969441517,82.76955602536998,5,65.08
E01034206,Newham 033F,Newham,Inner,1959.0,0.0,0.0,46.1086637298091,87.27810650887574,4,65.07
E01004123,Sutton 002A,Sutton,Outer,2297.0,1.0,4.3535045711798,69.77886977886978,37.1007371007371,3,65.06
E01000220,Barnet 037E,Barnet,Outer,1910.0,0.0,0.0,58.38235294117647,55.800293685756245,3,65.05
E01001145,Croydon 008C,Croydon,Outer,1753.0,0.0,0.0,41.39908256880734,85.43577981651376,2,65.05
E01003176,Lambeth 016E,Lambeth,Inner,1938.0,0.0,0.0,31.853785900783286,92.578125,3,65.05
E01003511,Newham 036A,Newham,Inner,1860.0,0.0,0.0,53.94932935916542,67.81437125748504,3,65.04
E01000108,Barking and Dagenham 010D,Barking and Dagenham,Outer,1947.0,0.0,0.0,66.66666666666666,37.42690058479532,3,65.03
E01004189,Sutton 001E,Sutton,Outer,2083.0,0.0,0.0,74.08854166666666,14.174252275682706,3,65.01
E01004249,Tower Hamlets 018D,Tower Hamlets,Inner,2424.0,3.0,12.376237623762377,44.2159383033419,85.65891472868216,1,64.98
E01000608,Brent 013D,Brent,Outer,2349.0,1.0,4.257130693912303,57.42574257425742,62.004950495049506,3,64.94
E01002135,Harrow 029C,Harrow,Outer,2021.0,0.0,0.0,70.80394922425953,52.883263009845294,5,64.93
E01002130,Harrow 020B,Harrow,Outer,3046.0,2.0,6.565988181221274,48.602344454463484,81.2443642921551,3,64.92
E01000111,Barking and Dagenham 002D,Barking and Dagenham,Outer,2180.0,1.0,4.587155963302752,66.04026845637584,50.26737967914438,3,64.91
E01003622,Newham 023D,Newham,Inner,1889.0,0.0,0.0,50.93984962406015,51.77570093457944,2,64.89
E01003290,Lewisham 041E,Lewisham,Inner,1838.0,0.0,0.0,41.911764705882355,72.44772447724476,2,64.87
E01000065,Barking and Dagenham 007A,Barking and Dagenham,Outer,1973.0,0.0,0.0,57.98212005108557,32.69476372924649,2,64.87
E01003757,Redbridge 020D,Redbridge,Outer,2089.0,0.0,0.0,70.46875,35.0,4,64.83
E01003591,Newham 004D,Newham,Inner,2219.0,1.0,4.506534474988734,44.44444444444444,67.93557833089312,1,64.83
E01002051,Haringey 029B,Haringey,Inner,1930.0,0.0,0.0,32.262773722627735,65.79330422125183,1,64.82
E01002102,Haringey 007C,Haringey,Inner,1880.0,0.0,0.0,40.11142061281337,68.33333333333333,2,64.8
E01000322,Barnet 011E,Barnet,Outer,1851.0,0.0,0.0,66.0024906600249,78.58032378580324,5,64.79
E01001276,Ealing 011A,Ealing,Outer,1810.0,0.0,0.0,63.701578192252505,40.51724137931034,2,64.79
E01001414,Enfield 004E,Enfield,Outer,1656.0,0.0,0.0,59.13669064748201,72.0863309352518,2,64.77
E01001365,Ealing 026F,Ealing,Outer,2662.0,0.0,0.0,65.53755522827687,15.5096011816839,3,64.77
E01000042,Barking and Dagenham 017B,Barking and Dagenham,Outer,1887.0,0.0,0.0,58.01526717557252,40.396341463414636,2,64.76
E01033457,Brent 035A,Brent,Outer,2015.0,0.0,0.0,59.79381443298969,59.417808219178085,4,64.76
E01033570,Richmond upon Thames 004G,Richmond upon Thames,Outer,1962.0,0.0,0.0,73.2934131736527,82.71308523409364,8,64.76
E01034591,Harrow 013F,Harrow,Outer,1891.0,0.0,0.0,65.05791505791507,44.78764478764479,3,64.76
E01001087,Croydon 003C,Croydon,Outer,2849.0,1.0,3.5100035100035103,49.69053934571176,63.716814159292035,3,64.75
E01001509,Enfield 014C,Enfield,Outer,1756.0,0.0,0.0,58.82352941176471,46.43962848297213,1,64.75
E01001633,Greenwich 009B,Greenwich,Outer,1986.0,0.0,0.0,51.737451737451735,57.532467532467535,3,64.73
E01000593,Brent 001E,Brent,Outer,2063.0,0.0,0.0,74.6268656716418,28.35820895522388,4,64.73
E01000745,Bromley 005D,Bromley,Outer,1875.0,0.0,0.0,58.57461024498887,87.90233074361821,5,64.72
E01002645,Hounslow 015C,Hounslow,Outer,2238.0,0.0,0.0,54.95495495495496,38.35263835263835,3,64.72
E01002111,Harrow 008E,Harrow,Outer,2180.0,0.0,0.0,83.52941176470588,21.58590308370044,5,64.67
E01001676,Greenwich 033C,Greenwich,Outer,1787.0,0.0,0.0,55.34124629080118,56.44444444444444,2,64.66
E01003570,Newham 008C,Newham,Inner,2026.0,0.0,0.0,49.2619926199262,40.91743119266055,2,64.66
E01001488,Enfield 024E,Enfield,Outer,1954.0,0.0,0.0,59.337349397590366,22.706766917293233,1,64.65
E01001321,Ealing 003F,Ealing,Outer,2306.0,1.0,4.336513443191674,74.93702770780857,24.84237074401009,3,64.65
E01002409,Hillingdon 019B,Hillingdon,Outer,2027.0,0.0,0.0,77.14285714285715,25.604551920341397,4,64.64
E01002631,Hounslow 004E,Hounslow,Outer,1824.0,0.0,0.0,81.11510791366906,22.857142857142858,3,64.64
E01034477,Barking and Dagenham 019H,Barking and Dagenham,Outer,1583.0,0.0,0.0,70.05444646098003,79.12885662431943,3,64.63
E01002182,Harrow 020D,Harrow,Outer,2204.0,0.0,0.0,69.91279069767442,44.12191582002903,5,64.63
E01004257,Tower Hamlets 024D,Tower Hamlets,Inner,2295.0,2.0,8.714596949891067,38.297872340425535,89.60000000000001,1,64.62
E01001264,Ealing 010E,Ealing,Outer,1803.0,0.0,0.0,75.5591054313099,33.6,3,64.61
E01003525,Newham 018D,Newham,Inner,2083.0,0.0,0.0,51.87265917602997,32.833020637898684,2,64.6
E01003683,Redbridge 040C,Redbridge,Outer,2224.0,0.0,0.0,72.23198594024605,10.017574692442881,3,64.6
E01004394,Waltham Forest 017B,Waltham Forest,Outer,1970.0,0.0,0.0,48.734177215189874,63.16455696202532,3,64.58
E01001173,Croydon 028E,Croydon,Outer,2803.0,1.0,3.5676061362825546,71.78571428571429,53.297682709447415,5,64.58
E01000066,Barking and Dagenham 011A,Barking and Dagenham,Outer,2555.0,0.0,0.0,72.63751763046544,31.029619181946405,5,64.57
E01001250,Ealing 028B,Ealing,Outer,2206.0,2.0,9.066183136899365,49.38650306748466,75.07692307692308,2,64.57
E01000200,Barnet 028B,Barnet,Outer,2019.0,0.0,0.0,75.54285714285714,63.542857142857144,7,64.55
E01002264,Havering 026E,Havering,Outer,1660.0,0.0,0.0,66.85714285714286,55.47652916073969,2,64.55
E01002034,Haringey 037A,Haringey,Inner,2429.0,3.0,12.350761630300536,35.553379040156706,93.63992172211351,1,64.53
E01000627,Brent 014E,Brent,Outer,2050.0,1.0,4.878048780487805,55.9593023255814,50.50798258345428,1,64.5
E01032512,Westminster 010F,Westminster,Inner,2374.0,4.0,16.849199663016005,35.61030235162374,99.10514541387025,1,64.47
E01032569,Croydon 045E,Croydon,Outer,1768.0,0.0,0.0,60.410557184750736,49.926578560939795,2,64.45
E01002072,Haringey 025D,Haringey,Inner,2037.0,0.0,0.0,33.53028064992615,63.088235294117645,2,64.45
E01001252,Ealing 030B,Ealing,Outer,2467.0,1.0,4.053506282934738,56.256463288521196,54.24430641821946,3,64.43
E01004399,Waltham Forest 009B,Waltham Forest,Outer,1852.0,0.0,0.0,68.06020066889631,25.585284280936456,2,64.39
